order_id,region,category,sales,discount,quantity,order_date,delivery_date,customer_type,payment_mode,profit,city
ORD101999,North,Electronics,2422.75,0.02,9,6/15/2023,6/17/2023,Regular,Cash,620.4,Chennai
ORD102000,East,Electronics,2828.31,0.35,8,10/15/2024,10/20/2024,New,Cash,382.22,Bangalore
ORD102001,West,Electronics,4976.87,0.27,7,2/24/2024,2/27/2024,Regular,Cash,931.86,Chennai
ORD102002,South,Personal Care,4762.37,0.19,2,02-01-2024,02-03-2024,New,Cash,253.69,Bangalore
ORD102003,West,Personal Care,1431.28,0.34,7,07-06-2023,07-07-2023,Regular,UPI,258.37,Mumbai
ORD102004,West,Grocery,4356.41,0.28,4,10/28/2024,11-03-2024,Regular,UPI,1006.95,Pune
ORD102005,East,Home Care,2012.98,0,3,9/21/2023,9/23/2023,New,Cash,393.48,Chennai
ORD102006,West,Home Care,449.12,0.42,4,3/28/2023,04-03-2023,Regular,Card,25.01,Pune
ORD102007,East,Grocery,2921.33,0.18,6,8/21/2023,8/26/2023,Regular,UPI,161.52,Hyderabad
ORD102008,North,Home Care,4887.55,0.2,7,11-05-2023,11-06-2023,Member,Cash,1328.36,Pune
ORD102009,North,Personal Care,4874.14,0.39,2,12/15/2024,12/18/2024,New,Cash,505.04,Pune
ORD102010,East,Home Care,719.68,0.09,7,5/13/2023,5/16/2023,Member,UPI,158.86,Bangalore
ORD102011,North,Personal Care,3879.06,0.01,2,10-06-2024,10/13/2024,New,Card,224.46,Delhi
ORD102012,South,Grocery,4033.88,0.45,2,4/17/2024,4/20/2024,Regular,UPI,509.12,Chennai
ORD102013,West,Electronics,1906.85,0.25,1,10/31/2023,11-03-2023,New,Cash,250.24,Mumbai
ORD102014,South,Grocery,3327.12,0.17,7,10-07-2023,10-08-2023,Regular,UPI,875.26,Pune
ORD102015,West,Home Care,2491.98,0.41,1,7/20/2023,7/22/2023,New,Card,625.8,Bangalore
ORD102016,North,Personal Care,1216.68,0.01,3,05-05-2024,05-12-2024,Member,UPI,313.9,Delhi
ORD102017,South,Home Care,3830.19,0.1,8,12/18/2024,12/24/2024,Member,Card,1093.32,Delhi
ORD102018,North,Home Care,1387.49,0.08,1,10/25/2023,10/31/2023,New,UPI,198.45,Pune
ORD102019,West,Electronics,1768.19,0.37,6,5/17/2023,5/24/2023,New,UPI,184.71,Bangalore
ORD102020,East,Home Care,1031.09,0.16,2,3/23/2024,3/29/2024,Regular,UPI,241.54,Chennai
ORD102021,East,Electronics,3624.43,0.39,9,7/16/2023,7/18/2023,Member,Cash,256.65,Delhi
ORD102022,South,Personal Care,2347.75,0.02,2,04-01-2023,04-05-2023,Member,UPI,691.15,Hyderabad
ORD102023,North,Personal Care,2272.53,0.3,6,10-10-2024,10-12-2024,Regular,UPI,536.94,Delhi
ORD102024,North,Electronics,3062.36,0.16,4,03-02-2023,03-04-2023,Member,UPI,371.38,Pune
ORD102025,South,Grocery,870.59,0.09,9,3/13/2023,3/19/2023,Regular,Cash,215.7,Bangalore
ORD102026,East,Personal Care,4500.95,0.41,1,3/27/2024,3/29/2024,Member,UPI,1250.68,Bangalore
ORD102027,West,Grocery,2379.03,0.21,1,9/30/2024,10-02-2024,Regular,Cash,209.56,Bangalore
ORD102028,South,Personal Care,1895.98,0.29,3,7/18/2023,7/24/2023,Member,UPI,407.97,Bangalore
ORD102029,West,Personal Care,720.78,0.02,6,10-10-2023,10/16/2023,New,Card,61.84,Hyderabad
ORD102030,East,Clothing,922.98,0.4,3,5/31/2023,06-02-2023,New,UPI,177.3,Pune
ORD102031,North,Home Care,4609.77,0.14,7,02-09-2023,02-10-2023,New,Cash,440.79,Pune
ORD102032,East,Home Care,2337.42,0.35,9,01-06-2024,01-11-2024,New,Cash,415.11,Delhi
ORD102033,South,Grocery,3638.7,0.38,2,4/21/2024,4/26/2024,New,Cash,635.54,Delhi
ORD102034,North,Home Care,494.53,0.06,4,2/27/2023,03-03-2023,Member,Cash,61.64,Chennai
ORD102035,South,Grocery,3252.98,0.15,3,07-01-2024,07-03-2024,New,UPI,206.73,Mumbai
ORD102036,South,Personal Care,4615.44,0.36,6,09-10-2023,9/17/2023,Member,Cash,1140.32,Delhi
ORD102037,East,Clothing,1569.82,0.12,5,12/14/2024,12/17/2024,Member,UPI,265.02,Pune
ORD102038,South,Clothing,2937.79,0.42,3,2/20/2024,2/25/2024,New,Card,645.48,Chennai
ORD102039,East,Personal Care,4707.07,0.16,9,8/27/2023,09-02-2023,New,Cash,1262.92,Delhi
ORD102040,North,Electronics,3624.68,0.2,8,1/19/2024,1/22/2024,Regular,Cash,412.78,Chennai
ORD102041,East,Electronics,405.39,0.05,3,02-11-2024,2/15/2024,Regular,Cash,78.91,Hyderabad
ORD102042,North,Home Care,1955.81,0.07,5,6/17/2023,6/20/2023,New,UPI,498.6,Hyderabad
ORD102043,East,Grocery,520.29,0.14,5,4/21/2023,4/23/2023,Regular,Card,147.36,Pune
ORD102044,West,Clothing,4320.46,0.02,5,03-07-2024,03-09-2024,Member,UPI,290,Bangalore
ORD102045,West,Home Care,3146.15,0.1,8,12/25/2024,12/26/2024,New,Card,274.82,Chennai
ORD102046,South,Personal Care,4786.27,0.2,3,11-09-2024,11-11-2024,New,Cash,385.14,Bangalore
ORD102047,East,Clothing,196.81,0.19,3,10/23/2023,10/28/2023,Regular,UPI,15.1,Mumbai
ORD102048,East,Grocery,2173.13,0.1,8,10-12-2023,10/14/2023,Member,UPI,609.37,Delhi
ORD102049,North,Grocery,611.38,0.04,9,10/28/2023,10/30/2023,Member,Card,128.39,Pune
ORD102050,South,Electronics,1817.39,0.16,5,8/25/2024,8/28/2024,Member,UPI,488.92,Chennai
ORD102051,East,Home Care,893.25,0.37,8,5/23/2024,5/27/2024,Regular,Cash,140.76,Bangalore
ORD102052,South,Personal Care,1711.09,0.26,5,6/29/2024,07-01-2024,Member,UPI,467.29,Hyderabad
ORD102053,West,Clothing,4114.38,0.47,4,3/31/2023,04-05-2023,Member,Card,860.34,Pune
ORD102054,East,Grocery,887.43,0.07,2,5/14/2024,5/18/2024,Member,UPI,221.32,Chennai
ORD102055,East,Clothing,2420.96,0.1,4,06-10-2024,06-12-2024,Member,Cash,470.87,Bangalore
ORD102056,South,Personal Care,4615.76,0.14,2,08-04-2024,08-08-2024,New,UPI,575.52,Mumbai
ORD102057,East,Clothing,4994.02,0.01,7,12/29/2024,01-03-2025,Regular,UPI,955.03,Bangalore
ORD102058,South,Home Care,1328.14,0.47,7,03-12-2023,3/15/2023,Member,UPI,307.7,Hyderabad
ORD102059,East,Electronics,4684.28,0.22,9,10-03-2024,10-06-2024,New,UPI,1016.89,Mumbai
ORD102060,North,Clothing,1380.8,0.24,4,12/20/2023,12/21/2023,New,Card,229.84,Bangalore
ORD102061,South,Electronics,2126.29,0.08,5,10-02-2024,10-07-2024,New,Cash,117.62,Bangalore
ORD102062,East,Personal Care,4401.83,0.44,4,9/24/2024,10-01-2024,Member,Card,857.53,Delhi
ORD102063,West,Electronics,3952.26,0.35,4,07-01-2023,07-07-2023,Member,UPI,1112.18,Pune
ORD102064,East,Clothing,4301.69,0.22,5,05-05-2023,05-07-2023,New,Cash,1210.38,Mumbai
ORD102065,West,Clothing,4021.26,0.44,3,4/20/2023,4/26/2023,New,Card,1066.13,Pune
ORD102066,West,Grocery,1251.8,0.45,9,1/21/2024,1/27/2024,New,UPI,256.42,Hyderabad
ORD102067,North,Clothing,2838.1,0.02,7,6/13/2023,6/15/2023,New,Card,503.33,Delhi
ORD102068,South,Electronics,1987.73,0.06,1,6/23/2024,6/24/2024,Member,UPI,110.83,Bangalore
ORD102069,East,Grocery,2352.58,0.01,1,08-03-2023,08-08-2023,New,Cash,323.68,Mumbai
ORD102070,North,Clothing,854.39,0.29,1,4/13/2023,4/17/2023,New,UPI,225.05,Hyderabad
ORD102071,East,Clothing,1647.26,0.11,3,02-08-2024,02-12-2024,Member,Card,147.64,Delhi
ORD102072,West,Personal Care,4302.47,0.42,9,6/14/2023,6/20/2023,Regular,UPI,1083.35,Delhi
ORD102073,South,Grocery,4498.04,0.23,8,7/24/2024,7/31/2024,Regular,Cash,529.95,Mumbai
ORD102074,East,Personal Care,3089.75,0.42,9,2/13/2023,2/16/2023,Member,Card,577.19,Hyderabad
ORD102075,East,Personal Care,2541.51,0.28,5,5/20/2023,5/24/2023,New,Card,312.77,Bangalore
ORD102076,West,Personal Care,3592.91,0.4,7,02-01-2023,02-05-2023,Member,Card,425.52,Mumbai
ORD102077,East,Home Care,3083.38,0.19,9,09-06-2023,09-12-2023,Member,Card,826.71,Hyderabad
ORD102078,East,Personal Care,4920.01,0.47,5,6/26/2024,07-02-2024,Member,Card,1096.16,Chennai
ORD102079,West,Electronics,1031.44,0.33,8,6/13/2024,6/18/2024,New,Cash,107.1,Delhi
ORD102080,North,Clothing,2300.32,0.3,8,10/30/2024,11-06-2024,Member,Card,389.8,Chennai
ORD102081,West,Home Care,4599.38,0.18,3,2/17/2024,2/23/2024,Member,UPI,819.36,Pune
ORD102082,North,Personal Care,4582.21,0.47,5,8/25/2024,8/30/2024,New,Card,1064.84,Hyderabad
ORD102083,South,Clothing,2527.2,0.17,8,6/15/2024,6/16/2024,New,Card,556.08,Delhi
ORD102084,North,Grocery,760.56,0.42,3,11-01-2024,11-07-2024,Regular,UPI,166.15,Hyderabad
ORD102085,North,Grocery,4093.29,0.2,3,1/31/2023,02-06-2023,Regular,Cash,594.2,Hyderabad
ORD102086,South,Clothing,2967.31,0.38,6,11/28/2024,12-03-2024,New,Card,319.98,Bangalore
ORD102087,North,Electronics,3888.51,0.46,7,1/26/2024,1/27/2024,Member,Cash,683.09,Delhi
ORD102088,West,Clothing,2366.37,0.23,7,08-12-2023,8/13/2023,Regular,UPI,564.97,Chennai
ORD102089,North,Clothing,1099.03,0.26,6,5/17/2024,5/19/2024,New,Cash,301.68,Bangalore
ORD102090,South,Home Care,217.55,0.17,7,07-08-2024,07-12-2024,Regular,UPI,50.77,Delhi
ORD102091,West,Grocery,2839.78,0.03,7,5/23/2024,5/28/2024,Regular,Cash,422.52,Hyderabad
ORD102092,South,Grocery,889.13,0.33,4,2/18/2023,2/19/2023,New,Cash,257.23,Mumbai
ORD102093,South,Personal Care,1016.97,0.06,8,12/29/2023,01-05-2024,Member,Card,271.17,Pune
ORD102094,East,Clothing,2237.9,0.18,8,12-10-2024,12/14/2024,Regular,UPI,618.15,Chennai
ORD102095,East,Clothing,2266.18,0.17,2,12-03-2024,12-09-2024,Regular,UPI,273.98,Delhi
ORD102096,South,Electronics,1444.5,0.08,5,1/15/2023,1/20/2023,New,Card,427.18,Hyderabad
ORD102097,South,Grocery,746.42,0.33,2,12-12-2023,12/18/2023,New,Cash,87.65,Chennai
ORD102098,South,Electronics,4730.27,0.09,3,04-12-2024,4/16/2024,Member,Cash,429.77,Pune
ORD102099,East,Home Care,745.04,0.39,3,05-07-2024,5/14/2024,Regular,Cash,76.76,Chennai
ORD102100,East,Personal Care,1818.79,0.12,5,8/27/2023,8/28/2023,Member,Cash,386.08,Mumbai
ORD102101,North,Electronics,1593.85,0.14,8,10/27/2024,10/31/2024,New,Cash,239.34,Pune
ORD102102,North,Grocery,4345.06,0.17,3,3/18/2023,3/24/2023,New,UPI,391.68,Mumbai
ORD102103,South,Home Care,2109.31,0.08,7,8/21/2023,8/24/2023,Member,Cash,499.76,Bangalore
ORD102104,West,Clothing,707.81,0.22,5,3/21/2024,3/25/2024,New,Card,60.13,Hyderabad
ORD102105,West,Home Care,150.28,0.04,4,6/20/2023,6/26/2023,New,Card,10.24,Mumbai
ORD102106,East,Electronics,3637.55,0.21,2,6/17/2024,6/20/2024,Regular,Cash,961.52,Chennai
ORD102107,East,Grocery,3601.06,0.17,6,9/30/2023,10-06-2023,Regular,Cash,667.76,Chennai
ORD102108,East,Electronics,2147.14,0.17,4,1/25/2023,1/30/2023,New,Card,449.8,Pune
ORD102109,South,Clothing,718.91,0.33,4,09-03-2023,09-09-2023,Regular,UPI,215.47,Bangalore
ORD102110,West,Clothing,1921.01,0.38,5,07-02-2024,07-09-2024,Member,Card,555.18,Mumbai
ORD102111,North,Grocery,2990.42,0.18,9,4/18/2024,4/19/2024,Member,Card,459.83,Chennai
ORD102112,South,Personal Care,3549.32,0.13,1,11-09-2023,11/13/2023,Member,UPI,615.35,Chennai
ORD102113,North,Home Care,483.38,0.25,5,4/13/2024,4/17/2024,New,Cash,31.41,Delhi
ORD102114,North,Home Care,2825.91,0.39,5,12/21/2023,12/28/2023,Regular,Card,486.31,Delhi
ORD102115,South,Clothing,1453.01,0.32,2,12/21/2024,12/27/2024,Regular,UPI,174.45,Pune
ORD102116,North,Electronics,3124.6,0.02,3,04-03-2024,04-09-2024,Member,Card,747.48,Pune
ORD102117,West,Electronics,3275.89,0.24,4,5/30/2024,06-03-2024,Regular,UPI,460.56,Delhi
ORD102118,North,Personal Care,4561.96,0.5,1,2/27/2023,2/28/2023,Regular,Card,243.69,Chennai
ORD102119,West,Electronics,2110.85,0.18,3,6/21/2023,6/27/2023,Member,Card,480.91,Bangalore
ORD102120,West,Home Care,2734.19,0.22,1,11/26/2023,12-03-2023,Regular,Cash,276.98,Bangalore
ORD102121,West,Electronics,1414.25,0.14,1,9/30/2023,10-04-2023,Member,Card,167.89,Hyderabad
ORD102122,East,Personal Care,1504.13,0.25,9,8/18/2023,8/23/2023,Member,Cash,104.59,Pune
ORD102123,North,Home Care,325.57,0.08,4,5/26/2023,06-02-2023,New,Card,79.76,Pune
ORD102124,South,Electronics,1501.74,0.12,4,03-12-2024,3/17/2024,Member,UPI,167.28,Hyderabad
ORD102125,South,Home Care,412.76,0.36,4,10-02-2023,10-07-2023,Regular,Cash,99.35,Delhi
ORD102126,North,Clothing,4823.19,0.07,9,7/22/2024,7/27/2024,Regular,Cash,270.58,Delhi
ORD102127,East,Clothing,3158.89,0.46,8,12-01-2023,12-03-2023,Member,UPI,667.11,Bangalore
ORD102128,East,Clothing,948.43,0.15,4,10/27/2023,10/29/2023,New,Cash,75.99,Mumbai
ORD102129,West,Electronics,672.16,0.29,6,5/27/2023,06-01-2023,Member,UPI,104.51,Chennai
ORD102130,North,Personal Care,1913.6,0.16,2,07-02-2024,07-06-2024,Member,Card,243.87,Mumbai
ORD102131,North,Home Care,1607.47,0.24,6,2/27/2023,03-04-2023,New,Cash,393.98,Chennai
ORD102132,South,Grocery,1468.35,0.45,1,9/25/2023,9/27/2023,New,UPI,364.56,Bangalore
ORD102133,North,Clothing,2394.16,0.03,5,02-01-2023,02-03-2023,Member,Card,629.59,Mumbai
ORD102134,East,Clothing,4573.08,0.43,8,2/14/2024,2/21/2024,New,Card,246.6,Pune
ORD102135,North,Grocery,2883.45,0.28,1,03-06-2024,3/13/2024,Regular,Cash,756.72,Pune
ORD102136,South,Grocery,2654.03,0.33,2,8/23/2024,8/24/2024,Member,Card,293.12,Bangalore
ORD102137,West,Electronics,4052.09,0.03,3,08-10-2023,08-11-2023,Regular,UPI,1048.56,Bangalore
ORD102138,South,Home Care,119.72,0.38,7,2/20/2023,2/24/2023,New,Cash,31.02,Mumbai
ORD102139,South,Clothing,1067.19,0.06,8,04-06-2024,4/13/2024,Regular,Cash,112.88,Pune
ORD102140,West,Personal Care,2531.31,0.48,4,12-05-2024,12-06-2024,New,Cash,282.22,Pune
ORD102141,South,Electronics,3556.01,0.4,8,7/26/2024,7/29/2024,Member,UPI,321.85,Hyderabad
ORD102142,South,Electronics,2476.64,0.25,1,04-03-2024,04-06-2024,New,Cash,234.45,Mumbai
ORD102143,North,Personal Care,902.21,0.46,3,8/19/2024,8/26/2024,Member,Card,260.48,Hyderabad
ORD102144,North,Personal Care,4656.92,0.08,4,10-05-2023,10-11-2023,New,Card,680.8,Pune
ORD102145,West,Personal Care,1710.46,0.5,5,3/28/2024,3/29/2024,New,Card,102.54,Mumbai
ORD102146,North,Grocery,3962.26,0.36,9,02-09-2023,02-12-2023,Regular,Card,524.35,Mumbai
ORD102147,North,Clothing,4467.93,0.05,2,7/19/2024,7/25/2024,Regular,UPI,277.75,Bangalore
ORD102148,South,Grocery,1797.6,0.27,7,6/14/2023,6/16/2023,Member,UPI,530.98,Delhi
ORD102149,East,Clothing,4242.03,0.36,3,09-04-2023,09-09-2023,Member,UPI,917.4,Bangalore
ORD102150,North,Grocery,3582.79,0.31,2,12-04-2023,12-11-2023,Regular,UPI,638.04,Mumbai
ORD102151,East,Home Care,4530.98,0.21,9,06-07-2024,06-12-2024,Member,Cash,354.05,Mumbai
ORD102152,North,Clothing,1331.42,0.12,3,02-09-2024,02-12-2024,Member,Cash,155.23,Hyderabad
ORD102153,North,Electronics,4663.26,0.12,8,02-09-2023,2/16/2023,Regular,Card,1131.72,Pune
ORD102154,West,Clothing,420,0.46,1,1/30/2023,02-01-2023,New,Cash,115.7,Pune
ORD102155,West,Clothing,3988.99,0.12,5,10/24/2023,10/31/2023,Member,UPI,1017.66,Bangalore
ORD102156,West,Clothing,2234.76,0.48,5,10/30/2023,11-01-2023,Member,Cash,485.3,Bangalore
ORD102157,East,Home Care,971.66,0.11,6,9/17/2023,9/24/2023,New,UPI,180.44,Delhi
ORD102158,South,Grocery,489.07,0.19,7,8/28/2024,8/29/2024,Member,UPI,81.27,Chennai
ORD102159,North,Electronics,2008.78,0.01,3,03-07-2024,3/14/2024,Regular,UPI,179.47,Delhi
ORD102160,North,Grocery,2007.69,0.45,5,11-09-2023,11/15/2023,Regular,Card,159.74,Mumbai
ORD102161,North,Grocery,1226.79,0.05,8,8/30/2023,09-05-2023,Member,Cash,309,Bangalore
ORD102162,East,Personal Care,1156.03,0.18,6,12/31/2024,01-02-2025,Member,UPI,285.98,Bangalore
ORD102163,West,Home Care,2057.62,0.42,2,06-11-2024,6/13/2024,Regular,Card,112.06,Delhi
ORD102164,South,Personal Care,2109.56,0.4,7,05-06-2024,05-08-2024,New,Card,379.79,Delhi
ORD102165,East,Home Care,2267.59,0.42,3,11-07-2023,11/13/2023,Regular,Cash,199.3,Pune
ORD102166,West,Grocery,4356.92,0.46,9,10/20/2024,10/25/2024,New,Cash,1053.17,Hyderabad
ORD102167,East,Grocery,3095.15,0.46,4,5/26/2023,5/29/2023,New,Card,296.87,Delhi
ORD102168,South,Home Care,200.12,0.39,4,12/30/2024,12/31/2024,New,Cash,35.65,Mumbai
ORD102169,West,Grocery,2643.59,0.29,4,5/31/2023,06-01-2023,New,UPI,577.06,Pune
ORD102170,East,Grocery,3836.01,0.28,8,04-07-2024,04-08-2024,New,UPI,566.22,Hyderabad
ORD102171,South,Electronics,376.43,0.01,1,01-11-2023,1/15/2023,New,Card,81.99,Pune
ORD102172,North,Personal Care,2170.78,0.36,3,03-02-2024,03-05-2024,Member,UPI,604.61,Pune
ORD102173,South,Personal Care,2310.93,0.11,8,10/28/2023,11-02-2023,Regular,UPI,531.38,Delhi
ORD102174,North,Personal Care,4774.7,0.41,7,02-08-2023,2/14/2023,Regular,UPI,623.91,Chennai
ORD102175,East,Clothing,2430.85,0.28,6,8/13/2024,8/16/2024,Member,Card,335.53,Chennai
ORD102176,West,Electronics,3774.51,0.49,7,04-09-2024,04-10-2024,Member,Card,504.44,Bangalore
ORD102177,West,Personal Care,1584.22,0.11,1,06-01-2023,06-06-2023,New,Card,269.39,Hyderabad
ORD102178,East,Personal Care,3918.6,0.36,8,10/19/2023,10/22/2023,Regular,Cash,284.37,Bangalore
ORD102179,West,Electronics,1681.05,0.27,4,5/30/2024,06-06-2024,New,UPI,92.6,Bangalore
ORD102180,West,Grocery,2207.12,0.47,1,12-05-2024,12-11-2024,Member,Cash,281.43,Hyderabad
ORD102181,North,Personal Care,2449.46,0.13,4,09-05-2024,09-07-2024,New,Cash,622.85,Mumbai
ORD102182,East,Grocery,4639.18,0.03,2,11/26/2024,11/29/2024,New,Cash,1239.24,Chennai
ORD102183,South,Personal Care,361.92,0.27,5,8/19/2024,8/25/2024,Regular,UPI,85.78,Hyderabad
ORD102184,North,Home Care,1064.65,0.26,1,10/26/2024,10/28/2024,Regular,UPI,102.32,Bangalore
ORD102185,East,Clothing,3558.14,0.16,1,7/15/2024,7/16/2024,Regular,Card,617.09,Delhi
ORD102186,North,Personal Care,2930.13,0.49,5,12/14/2023,12/16/2023,New,Card,518.28,Delhi
ORD102187,South,Home Care,1332.5,0.03,2,7/17/2024,7/21/2024,New,Cash,130.48,Mumbai
ORD102188,South,Electronics,1517.08,0.28,9,9/19/2023,9/24/2023,Member,Cash,214.89,Chennai
ORD102189,East,Home Care,1899.82,0.13,7,10/29/2023,10/31/2023,Member,UPI,234.84,Pune
ORD102190,South,Electronics,2306.7,0,4,12-10-2024,12/15/2024,Member,Cash,261.27,Pune
ORD102191,North,Personal Care,4108.33,0.49,7,12/26/2024,01-01-2025,Member,Cash,622.63,Chennai
ORD102192,South,Electronics,167.7,0.24,8,9/21/2024,9/23/2024,Member,Card,21.72,Pune
ORD102193,North,Home Care,4500.3,0.43,8,3/20/2024,3/26/2024,Member,Card,1269.64,Chennai
ORD102194,North,Clothing,2123.83,0.42,8,10/16/2023,10/17/2023,Member,Card,440.61,Delhi
ORD102195,South,Grocery,1229.44,0.41,5,1/16/2024,1/19/2024,Regular,UPI,240.08,Mumbai
ORD102196,East,Grocery,2591.22,0.23,7,1/31/2024,02-06-2024,Member,Cash,400.23,Delhi
ORD102197,West,Clothing,3332.38,0.45,7,10/14/2023,10/16/2023,New,UPI,545.49,Bangalore
ORD102198,South,Grocery,319.29,0.18,2,6/29/2024,07-06-2024,New,Card,51.94,Bangalore
ORD102199,North,Personal Care,3607.31,0.2,3,02-01-2023,02-02-2023,New,Cash,196.17,Hyderabad
ORD102200,North,Personal Care,3827.73,0.13,2,6/18/2024,6/20/2024,Regular,Card,1108.09,Mumbai
ORD102201,South,Home Care,914.29,0.22,3,09-05-2024,09-09-2024,New,Cash,209.39,Mumbai
ORD102202,East,Home Care,922.62,0.49,9,08-03-2024,08-08-2024,New,Card,172.37,Mumbai
ORD102203,East,Electronics,1098.54,0.29,7,07-05-2024,07-07-2024,Regular,UPI,119.88,Delhi
ORD102204,North,Home Care,4003.48,0.42,4,1/14/2024,1/15/2024,New,UPI,204.51,Mumbai
ORD102205,North,Personal Care,1432.81,0.13,8,1/31/2023,02-01-2023,Regular,Cash,171.35,Delhi
ORD102206,East,Home Care,4000.09,0.48,7,1/31/2024,02-03-2024,New,Card,982.27,Hyderabad
ORD102207,West,Grocery,2748.57,0.01,6,10/25/2023,10/30/2023,New,Card,804.81,Hyderabad
ORD102208,South,Electronics,3859.14,0.47,4,9/27/2023,10-03-2023,Member,Card,926.1,Bangalore
ORD102209,North,Electronics,2813,0.45,5,11/30/2024,12-03-2024,New,UPI,444.17,Pune
ORD102210,North,Personal Care,1745.27,0.03,8,4/23/2024,4/30/2024,Member,Cash,457.07,Pune
ORD102211,East,Home Care,4562.5,0.3,3,9/18/2024,9/23/2024,Member,Cash,1364.11,Delhi
ORD102212,South,Grocery,3604.95,0.39,3,8/13/2023,8/18/2023,New,Card,457.85,Bangalore
ORD102213,East,Home Care,2471.87,0.2,5,8/24/2024,8/26/2024,New,Card,376.81,Hyderabad
ORD102214,South,Clothing,3223.4,0.05,9,5/28/2024,5/31/2024,Regular,Card,509.07,Chennai
ORD102215,South,Home Care,3117.63,0.41,5,2/19/2024,2/22/2024,Member,Cash,454.81,Chennai
ORD102216,South,Personal Care,1854.77,0.23,1,3/14/2024,3/17/2024,New,Cash,391.25,Hyderabad
ORD102217,North,Home Care,2176.48,0.13,5,02-04-2023,02-05-2023,Member,UPI,583.2,Hyderabad
ORD102218,West,Electronics,1659.46,0.04,9,1/27/2023,1/31/2023,Member,Cash,442.23,Chennai
ORD102219,East,Grocery,4997.64,0.32,7,10-06-2024,10-08-2024,New,Cash,378.93,Bangalore
ORD102220,West,Personal Care,2942.32,0.02,9,3/16/2023,3/22/2023,New,UPI,168.72,Bangalore
ORD102221,East,Clothing,551.07,0.4,5,8/26/2024,8/29/2024,Member,Cash,87.59,Mumbai
ORD102222,South,Grocery,2643.63,0.39,3,02-04-2024,02-09-2024,New,Cash,226.97,Chennai
ORD102223,North,Grocery,344.81,0.16,2,01-07-2024,1/13/2024,Member,Card,23.26,Hyderabad
ORD102224,West,Electronics,1514.4,0.24,9,12-12-2023,12/18/2023,Regular,UPI,116.49,Pune
ORD102225,North,Electronics,2285.21,0.33,5,12-10-2023,12/15/2023,Regular,Card,476.95,Pune
ORD102226,East,Electronics,2717.93,0.48,1,7/15/2023,7/17/2023,New,UPI,373.99,Chennai
ORD102227,North,Personal Care,4883.29,0.26,2,04-04-2024,04-11-2024,Member,UPI,1015.04,Hyderabad
ORD102228,North,Home Care,4912.89,0.5,2,7/29/2023,7/30/2023,Regular,Cash,302.51,Delhi
ORD102229,West,Grocery,580.54,0.16,4,9/22/2024,9/29/2024,Member,Card,164.42,Pune
ORD102230,South,Home Care,2736.85,0.26,6,11/14/2024,11/17/2024,New,UPI,798.45,Bangalore
ORD102231,North,Home Care,4103.84,0.06,8,06-11-2024,6/15/2024,Regular,UPI,1163.8,Hyderabad
ORD102232,South,Electronics,1264.79,0.28,3,9/20/2024,9/21/2024,Regular,UPI,138.23,Hyderabad
ORD102233,East,Home Care,3777.76,0.27,6,10/25/2023,10/27/2023,Member,UPI,1001.18,Chennai
ORD102234,North,Grocery,4405.23,0.42,4,02-08-2024,02-11-2024,Regular,Cash,647.81,Pune
ORD102235,West,Grocery,3346.19,0.5,8,07-09-2023,07-11-2023,Member,Cash,751.37,Hyderabad
ORD102236,East,Clothing,1705.75,0.49,9,01-07-2024,01-09-2024,Member,UPI,165.81,Mumbai
ORD102237,East,Personal Care,4623.35,0.12,9,4/17/2023,4/19/2023,New,Card,718.16,Mumbai
ORD102238,West,Home Care,4429.25,0.17,6,10/29/2024,10/31/2024,New,Card,1212.07,Hyderabad
ORD102239,North,Personal Care,3607.54,0.14,2,3/19/2024,3/23/2024,Regular,UPI,593.08,Bangalore
ORD102240,North,Personal Care,1881.97,0.1,2,10/24/2023,10/26/2023,New,UPI,531.89,Delhi
ORD102241,East,Personal Care,3980.29,0.08,9,1/20/2024,1/25/2024,Regular,Cash,554.41,Mumbai
ORD102242,North,Personal Care,1648.93,0.26,5,06-11-2024,6/13/2024,New,Card,327.66,Hyderabad
ORD102243,South,Grocery,1339.47,0.44,7,1/23/2024,1/27/2024,New,Card,214.95,Hyderabad
ORD102244,West,Home Care,2623.57,0.29,6,11-06-2023,11-08-2023,Regular,Card,216.05,Hyderabad
ORD102245,South,Clothing,4985.96,0.44,9,1/29/2023,02-01-2023,New,Cash,846.9,Delhi
ORD102246,North,Personal Care,4041.18,0.48,5,12-12-2024,12/13/2024,Member,UPI,565.83,Delhi
ORD102247,East,Clothing,3675.98,0.19,8,7/13/2023,7/17/2023,New,Cash,364.46,Mumbai
ORD102248,West,Grocery,2314.86,0.42,4,10/25/2024,10/31/2024,Member,UPI,360.92,Pune
ORD102249,North,Grocery,1628.56,0.03,7,03-04-2023,03-10-2023,Regular,Card,196.8,Hyderabad
ORD102250,North,Electronics,4293.91,0.24,9,05-08-2024,05-11-2024,Regular,UPI,491.13,Delhi
ORD102251,East,Personal Care,2881.89,0.18,2,9/27/2023,10-01-2023,New,Card,762.87,Pune
ORD102252,East,Electronics,4084.95,0.1,9,9/29/2024,9/30/2024,New,UPI,987.38,Chennai
ORD102253,South,Clothing,2489.99,0.22,8,6/21/2023,6/26/2023,New,UPI,545.86,Chennai
ORD102254,West,Home Care,3794.39,0.22,1,11/13/2024,11/20/2024,New,UPI,535.61,Delhi
ORD102255,West,Electronics,4351.93,0.4,7,05-09-2023,05-10-2023,Member,Cash,469.13,Mumbai
